	date	time	tweet	label
548	2012-10-16 00:00:00	21:09:22-05:00	PresidentObama is controlling this debate completely This is remarkable to be seeing this nbcpolitics History	1
549	2012-10-16 00:00:00	21:11:40-05:00	Obamas eyes back up the meaning of what he says Romneys eyes betray him at every word	2
550	2012-10-16 00:00:00	21:43:20-05:00	Obamapromised so much last time and didnt do anything so Im confused as to why everyone believes him this time	-1
551	2012-10-16 00:00:00	21:03:08-05:00	Obama put more border patrol agents on border then gave Mexican drug cartels guns to shoot them with	-1
552	2012-10-16 00:00:00	21:34:57-05:00	Obama is what we need for a steady permanent improvement in our country Yall already know who Ill be voting for fuckmitt Obama	1
553	2012-10-16 00:00:00	21:22:15-05:00	Obama has had YEARS and all he has done is drive our country into a hole Look at the shape America is in What else do you need Romney	2
554	2012-10-16 00:00:00	21:00:55-05:00	What Romney and everyone else needs to realize is that Obama is just one person He cant fix years of damage by himself	2
555	2012-10-16 00:00:00	21:00:58-05:00	Lets be clear Obamais no great friend to immigrants and brown people around the world debate	-1
556	2012-10-16 00:00:00	21:00:41-05:00	Our economy has raised in the last four yearsObama made something out of nothing	1
557	2012-10-16 00:00:00	21:01:03-05:00	I truthfully cant stand listening to Obama He hasnt done anything to get us out of debt so why the heck would you vote for him	-1
558	2012-10-16 00:00:00	21:01:09-05:00	Obama got more immigrants out of here than any other president	0
559	2012-10-16 00:00:00	21:01:10-05:00	If Obamawere an icecream flavor it would probably taste like bad decisions	-1
560	2012-10-16 00:00:00	21:01:10-05:00	My mom was a single mom Obama that doesnt make you a female in the workplace	0
561	2012-10-16 00:00:00	21:01:25-05:00	Eeeewwww Obamas fingers are so long	-1
562	2012-10-16 00:00:00	21:01:30-05:00	I think Obama has a blinking problem presidentialdebate	-1
563	2012-10-16 00:00:00	21:01:33-05:00	Obama is by far the better choice I honestly believe both of them arent all that great but were better off withObama	1
564	2012-10-16 00:00:00	21:01:41-05:00	Obamas administration deported more illegal immigrants than any other administration before him What is Romney talking about	2
565	2012-10-16 00:00:00	21:01:43-05:00	Obama should pay attention Had to ask name again Really	-1
566	2012-10-16 00:00:00	21:01:13-05:00	Obamastop taking bin ladins credit The cia and bush admin has been working on it for years and all you do is say shoot him	-1
567	2012-10-16 00:00:00	21:01:51-05:00	Yes Obama you have done everything that you canWHICH HAS BEEN NOTHING	-1
568	2012-10-16 00:00:00	21:01:51-05:00	Obama is LITERALLY choking	-1
569	2012-10-16 00:00:00	21:01:53-05:00	Obama deported my grandma	-1
570	2012-10-16 00:00:00	21:42:31-05:00	Obama had to attack Mitt because he doesnt have a record to run on Hes not pro the American dream he was part of the communist party	2
571	2012-10-16 00:00:00	21:42:32-05:00	Never thought Id say this but I really hope Obama gets reelected	1
572	2012-10-16 00:00:00	21:42:33-05:00	Im a firm believer ofObamas slogan We need to CHANGE the current president	-1
573	2012-10-16 00:00:00	21:42:33-05:00	Q How canObama improve the economy A Lose the election	-1
574	2012-10-16 00:00:00	21:42:35-05:00	Obama dropped the ball on the Benghazi attack Fact	-1
575	2012-10-16 00:00:00	21:42:39-05:00	Obama did awesome tonight I live my president Great job obamabiden four more years	1
576	2012-10-16 00:00:00	21:42:39-05:00	PresidentObama im proud of you you are more fit to run this country and me and my family are supporting you percent	1
577	2012-10-16 00:00:00	21:42:40-05:00	Obama I applaud u sir U never backed down U were on point and defiant Romney didnt phase u u phased him Great job Mr President Debate	2
578	2012-10-16 00:00:00	21:42:40-05:00	Obama was certainly more awake and combative this time around but not really any new ground covered Also Romney lied like a lot	2
579	2012-10-16 00:00:00	21:42:43-05:00	I salute Obama he dont just care the rich folkshe support the poor as wellunlikeRomney	2
580	2012-10-16 00:00:00	21:42:46-05:00	Obamas closing was far better than Romneys debate Debate CNNDebate	2
581	2012-10-16 00:00:00	21:42:47-05:00	President Obama brought it home fourmoreyears	1
582	2012-10-16 00:00:00	21:42:48-05:00	Obama really wants us to have an education	1
583	2012-10-16 00:00:00	21:42:50-05:00	I like how Obama did exactly what Romney said he does concentrate on bashing Romney and not tell about his actual policies	2
584	2012-10-16 00:00:00	21:42:50-05:00	Obama won this one on style substance facts and character	1
585	2012-10-16 00:00:00	21:42:53-05:00	This is My President Mr President Obama This is the man that has done all he can to get this country back on track Lets give him more	1
586	2012-10-16 00:00:00	21:42:57-05:00	Obama you had four years and shit has not changed like it was said to So therefor you dont deserve another four	-1
587	2012-10-16 00:00:00	21:42:57-05:00	This time I was much more impressed withObamas performance AndRomney just supported my opinion that hes wrong for America in this era	2
588	2012-10-16 00:00:00	21:42:59-05:00	Obama notice howRomney actually ANSWERS the questions You should try that yourstoriesareirrelevant quitrepeatingyourself	2
589	2012-10-16 00:00:00	21:43:00-05:00	Obama Cant run on his record due to the fact of all the failures	-1
590	2012-10-16 00:00:00	21:43:08-05:00	Wow Is Everyone really going to be fooled by Obama again What good has he done for us in the last years	-1
591	2012-10-16 00:00:00	21:43:10-05:00	Meanwhile Obamasounded very confident telling a bunch of baldfaced lies debate	-1
592	2012-10-16 00:00:00	21:43:11-05:00	I love howObama tried to get the subject changed after Romney pointed out thatObamacalled Libya a terror attack the next day Haha Liar	2
593	2012-10-16 00:00:00	21:43:11-05:00	WhenObama didnt say anything about God that really bothered me	-1
594	2012-10-16 00:00:00	21:43:12-05:00	SherriEShepherd loved that PresidentObama ended with the comment Very effective	1
595	2012-10-16 00:00:00	21:43:13-05:00	firstObama I hate to tell you this but you had nothing to do with killing Osama Bin Laden	-1
596	2012-10-16 00:00:00	21:43:15-05:00	Obama takes way to much credit for killing Osama Bin Laden Im pretty sure that was the navy seals	-1
597	2012-10-16 00:00:00	21:43:17-05:00	Not even close A complete reversal from the first debate Obama winning on every level Audience connection emotional appeals facts	1
598	2012-10-16 00:00:00	21:43:19-05:00	Did Obama even do anything his last term that actually benefited America sufficiently	-1
599	2012-10-16 00:00:00	21:43:19-05:00	Huge performance from Obama tonight a clear victory Romney was agitated and unpresidential TeamBarack	2
600	 10/13/2012	 PM 8:58:	SteffCutterClaims claims that Obama will start to shit money and piss gold for all of us if he is elected to nd term	2
601	 10/13/2012	 PM 8:59:07	OMG What a guy Obama has taxpayers funding graduate programs in Uganda	1
602	 10/13/2012	 PM 9:0:42	Obama was mentored by a communist for eight years Shows where his strong holds are	0
603	 10/13/2012	 PM 9:5:02	Obama has now been in the longest presidential campaign ever and now the most expensive Interested to see what happens in	0
604	 10/13/2012	 PM 9:11:58	Obama saved auto jobs IN AMERICA Romney sends auto jobs TO CHINA	2
605	 10/13/2012	 PM 9:12:09	Ohio will be the ONLY state where Obama will improve from according to RCP averages	1
606	 10/13/2012	 PM 9:16:27	Investigation Finds Obama Financing Mosques Worldwide With US Taxpayer Dollars via Nevada Virginia	-1
607	 10/13/2012	 PM 9:18:06	If you like soccer over football youre a bitch ass nigga Barrack Obama	0
608	 10/13/2012	 PM 9:18:22	Why the disconnect between State Dept WH Obama Empty chair at intel briefings No communication wcongress Unprepared incompetent	-1
609	 10/13/2012	 PM 9:20:56	Obama anyday over Romney Yes and he didnt have much knowledge about Afghans or the issue	2
610	 10/13/2012	 PM 9:25:30	The funnest thing about Obama He works for wall street The poor think Obama is working for them HILARIOUS Obama robs the poor	-1
611	 10/13/2012	 PM 9:26:53	Obama strong middle class Romney strong RICH class	2
612	 10/13/2012	 PM 9:29:57	helping the World be a better place Here in AMERICA for me my Taliban is Obama n the HIS administration and the AMERICAN people that ARE	-1
613	 10/13/2012	 PM 9:35:52	StefCutterClaims Obamas Hope is that he can Change peoples minds and get reelected	-1
614	 10/13/2012	 PM 9:39:45	How dare anyone question the Obama Administrations truthfulness	1
615	 10/13/2012	 PM 9:43:52	I am not better off than I was years ago and neither is America Obama FAIL Biden FAIL Democrats FAIL	-1
616	 10/13/2012	 PM 9:45:48	NEW of internet traffic to Obama dot com comes from foreigners	0
617	 10/13/2012	 PM 9:49:58	Obama Attacks Blames Defames his opponents because he is the worst president in the history of the US Including Carter Nixon	-1
618	 10/13/2012	 PM 9:53:02	I think Obama made a really bad mistake by throwing Petraeus under his Obama BusA really	-1
619	 10/13/2012	 PM 9:54:54	Bruce Springsteen will join Bill Clinton at Obama event in Ohio TPC ObamaBiden	0
620	 10/13/2012	 PM 10:2:14	why does Obama borrow so much from China Serious question	-1
621	 10/13/2012	 PM 10:4:17	Has anyone in the MSM apologizedHas Obama apologizedHas that pitiful apologizedHas Clinton resigned	-1
622	 10/13/2012	 PM 10:8:29	Obama save us from the tragedy to be that is Mitt Romney	2
623	 10/13/2012	 PM 10:8:41	Man people from Ohio are annoying These OSU fans are probably the ones voting for Obama and making Ohio a swing state Idiots Morons	0
624	 10/13/2012	 PM 10:10:5	only think the economy is improving Tell me again how Obama gets reelected	-1
625	 10/13/2012	 PM 10:11:41	ANY coal worker from Ohio who votes for Obama has had a stroke in the last monthObama has decimated the miners in OH and KY	-1
626	 10/13/2012	 PM 10:16:41	Bruce Springsteen to campaign for Obama in Ohio	0
627	 10/13/2012	 PM 10:19:12	The Washington Times reports that Obamas slogan is related to socialism and communism Imagine that	2
628	 10/13/2012	 PM 10:23:08	Dear Obama Did you know that Ohio Coal Miners told Obama to Quit Lying	-1
629	 10/13/2012	 PM 10:25:06	Obama going back to the tax issue means he will try another version of You didnt Build That	2
630	 10/13/2012	 PM 10:25:30	Hahaha If Obama loses we should all move to Europe Niggas in Paris	-1
631	 10/13/2012	 PM 10:27:58	I have to speak up Anyone who votes for Obama is not educated on the facts about this guy	-1
632	 10/13/2012	 PM 10:30:04	Obama is taking days to study for the next debate because he doesnt know anything How incompetant can a President be We need Mitt	-1
633	 10/13/2012	 PM 10:33:04	Obama was known as OBomber at high school for his skill in basketball broyyyxo	-1
634	 10/13/2012	 PM 10:33:19	Poll Only Of Israelis Think Obama Favors Israel Over The Palestinians	-1
635	 10/13/2012	 PM 10:35:44	Obama Admin Continues to Perfect the Blame Game	0
636	 10/13/2012	 PM 10:38:56	When Obama was bailing out Detroit how come he didnt do anything about the Tigers bullpen	-1
637	 10/15/2012	 PM 7:11:10	Michelle Obama Exclusive Barack Pulled This Economy From The Brink Of Collapse	1
638	 10/15/2012	 PM 7:13:12	Obama got a lot of people rooting for him	1
639	 10/15/2012	 PM 7:14:24	Doug Ross Journal RUH ROH Miami Herald Poll Has Obama Leading Romney in FL via	2
640	 10/15/2012	 PM 7:14:59	edshow will win He has to be ready for Romneys multiple personalities Anything to try to win	2
641	 10/15/2012	 PM 7:20:57	Im racist because I dont like Obama ThingsObamaVotersBelieve	1
642	 10/15/2012	 PM 7:21:19	For the first time in history average Americans have less education and are less prosperous than there parents bc of last pres And Obama	-1
643	 10/15/2012	 PM 7:22:18	All The Black People Are Voting ObamaAll The White Jawns Voting For Romney	2
644	 10/15/2012	 PM 7:23:28	Considering Obama destroyed Hillarys presidential career I wonder if Bill will still campaign for Obama Romney	2
645	 10/15/2012	 PM 7:25:01	Obama spent over Million to Libya another Solyndra investment	-1
646	 10/15/2012	 PM 7:26:29	Israeli Politician Obama No Friend Of Israel via	-1
647	 10/15/2012	 PM 7:29:19	Ohio coal miners to Obama Stop lying about our participation in Romney rally sgp twisters	-1
648	 10/15/2012	 PM 7:29:45	New Threats to Riot if Obama Loses ElectionFarrakhan warns forces trying to keep America white tcottalk jcot	1
649	 10/15/2012	 PM 7:37:48	The Romney campaign raked in M in September still short of the M President Obama raisedthats just fucking ridiculous	2
650	 10/15/2012	 PM 7:37:55	Obama isnt responsible for the last years but Romney is responsible for a company he left years ago ThingsObamaSupportersBelieve	2
651	 10/15/2012	 PM 7:41:4	If Obama wants to gain undecided votes after his rally at OU he should buy students some liquor pitchers onlyinathens	2
652	 10/15/2012	 PM 7:47:17	ThingsObamaVotersBelieve that Mitts tax records are more important to the voters than Obamas tax increases and failed leadership	-1
653	 10/15/2012	 PM 7:53:24	Hilary taking blame for Benghazi is Barry Obama leading from behind again	1
654	 10/15/2012	 PM 7:51:32	Amazing Hillary takes the blame for Benghazi the night before the Debate How convenient for Obama Fish rots from the head down	1
655	 10/15/2012	 PM 7:53:53	VP Joe Biden delivers remarks on the Obama administrations efforts to restore the Everglades in Florida Live	1
656	 10/15/2012	 PM 7:55:00	President Obama must be able to explain components of his Trillion debt REDUCTION plan	2
657	 10/15/2012	 PM 7:56:53	BREAKING Hillary Clinton accepts responsibility for President Obamas bad first debate performance tcot	0
658	 10/15/2012	 PM 7:58:21	Republicans want you to forget their trillion dollar foreign policy failures as they try to get you to forget Obamas improving economy p	1
659	 10/15/2012	 PM 8:3:15	Romney Closing Gap Among Florida Hispanic Voters Mitt Romney is closing the gap with President Barack Obama amo	-1
660	 10/15/2012	 PM 8:3:26	Im voting for Barack Obama because he pushed Mitt Romney in front of a bus	1
661	 10/15/2012	 PM 8:11:07	Giuliani says Obama foreign policy is one of provocative weakness	-1
662	 10/15/2012	 PM 8:14:42	Lowered Expectations For Obama Before Second Debate via	0
663	 10/15/2012	 PM 8:15:17	Obama Using Taxpayer Money to Buy Votes	-1
664	 10/15/2012	 PM 8:18:02	Obama Is One Weak Community Organizer He allows Hillary Clinton to take full responsibility when it would have fallen on any POTUS	-1
665	 10/15/2012	 PM 8:20:05	People you have to do the math President Obama inherited the deficit and had to continue to pay for a war Dont be fooled	1
666	 10/15/2012	 PM 8:22:14	Poll Voter expectations lower for Obama this debateVoters are divided over who will fare better i sanantonio	-1
667	 10/15/2012	 PM 8:23:29	Romney raised million in September trails Obama	1
668	 10/15/2012	 PM 8:24:03	So Hilary claims Obama Biden had no blame in Benghazi I didnt know the State Dept was an independent contractor coverup	-1
669	 10/15/2012	 PM 8:25:34	Obama keeps small lead on Romney debate bleeding stemmed Poll President Barack Obama retained a slim lead ove	2
670	 10/15/2012	 PM 8:27:43	DESPERATE Obama is pushing his celebrity swarm HARD because its all he has left Hes losing on every issue that matters to ALL Americans	-1
671	 10/15/2012	 PM 8:30:42	I just made a donation today to support President Obama How about you	1
672	 10/15/2012	 PM 8:31:43	BP Obama Considers October Surprise Libya Attack Pandering for votes	-1
673	 10/15/2012	 PM 8:31:46	trillion is the debt that was accumulated by first presidents trillion accumulated in one term by Obama We need	2
674	 10/15/2012	 PM 8:32:00	somebody in the Obama administration needed to put their big boy pants on and take responsibility	0
675	 10/15/2012	 PM 8:32:40	Hillary taking the blame proves Obama is the biggest empty suit ever to be elected President	-1
676	 10/15/2012	 PM 8:34:33	greta Obama takes turns blaming Bush for the economy and Romney for the Libya attack	2
677	 10/15/2012	 PM 8:34:37	Im gonna rub it in my moms face soo much when Obama wins	1
678	 10/15/2012	 PM 8:49:39	Google News Obama holds slim lead over Romney before next debate Reuters ABC NewsObama holds slim lead over	2
679	 10/15/2012	 PM 8:49:51	I dont like this years election because honestly Black people gone vote for Obama White people gone vote for the Romney	2
680	 10/15/2012	 PM 8:52:22	Obama coming back to Chicago to vote early Chicago Tribune chicago news	0
681	 10/15/2012	 PM 8:53:48	A vote for Obama means DEATH someones baby What kind of scum are you voting for tcot nObama gop dem ocra	-1
682	 10/15/2012	 PM 8:54:26	Lmfao I wouldnt even vote for the white Obama LMFAO	-1
683	 10/15/2012	 PM 8:57:02	Obama couldnt pass a budget in years even Dems wouldnt vote for it	-1
684	 10/15/2012	 PM 8:58:25	If you havent already seen Obamas America wether you support him or not its worth watching	2
685	 10/15/2012	 PM 9:8:39	Obama s Big Bird advertisement for Romney is just too funny	2
686	 10/15/2012	 PM 9:12:06	President Obama has actors and musicians on his side Mitt Romney has M Americans on his side	2
687	 10/15/2012	 PM 9:16:42	I know I dont want to live in the world the country Obama wants to create So why do we expect our kids to be ok with it	-1
688	 10/15/2012	 PM 9:18:10	Obama Wants USA Citizens to Submit to UN Gun Control and UN Internet Control and Use Tax We Are the USA	-1
689	 10/15/2012	 PM 9:21:21	would you help your brother You as the most Powerful man on Earth yet you leave your brother to starve Barack Obama does	1
690	 10/15/2012	 PM 9:44:12	Apparently the only thing Barack Obama is responsible for in four years as president is cleaning up after Bo the dog ScooperinChief	-1
691	 10/15/2012	 PM 9:44:55	Obama gave the REBELS in Libya the weapons and then WONDERS why they kill an American Duh Because he wasnt eyecandy	-1
692	 10/15/2012	 PM 9:46:25	If ur voting for Romney Good luck resisting Morgan Freeman AND Samuel L Jacksons Obama commercials guys u cant say no to	2
693	 10/15/2012	 PM 9:46:31	Bush fucks up the economy in therefore Obama gets blamed for the recession in TheWorldWeLiveIn smh	1
694	 10/15/2012	 PM 9:48:50	Follow We love Obama Retweet	1
695	 10/15/2012	 PM 9:48:58	Vote for Barack Obama on Twitter Presidential Election Now SaintJoseph Lynchburg Lodi AnnArbor Cupertino	1
696	 10/15/2012	 PM 9:52:48	JayZ Voices Support For President Barack Obama In Upcoming Election	1
697	 10/15/2012	 PM 9:53:08	Can anyone inform me why they would actually vote for Obama Im curious	2
698	 10/15/2012	 PM 9:54:37	Umm I would never miss an opportunity to watch Romney make Obama look like the incompetent fool that he is Dont worry	2
699	 10/15/2012	 PM 9:57:01	Fraud In The USA An Open Letter To Bruce Springsteen For His Obama Endorsement	-1
700	 10/15/2012	 PM 9:58:23	Ironically it was Clinton pushing for US to back NATO intervention in Libya while Obama was hesitant	-1
701	 10/15/2012	 PM 9:59:27	What did Obama pay Hillary to take responsibility Somethings going down	-1
702	 10/15/2012	 PM 9:59:36	Awesome ad for Obama narrated by Morgan Freeman	0
703	 10/15/2012	 PM 9:59:45	Mitt Romney is basic and you are a star	2
704	 10/15/2012	 PM 10:3:05	So Obama supporters threatening riots if he loses Guess its that conversation on race we were gonna have	-1
705	 10/15/2012	 PM 10:3:33	I think Romney must win Ohio and one of the following CO IA NV or Obama must do the same OR win all three of CO IA NV	2
706	 10/14/2012	 PM 10:35:02	Polling Shows Obama up Big Among Early Voters via	1
707	 10/14/2012	 PM 10:35:30	GM Opening plants in China after Obama bailed them out with tax tcot dads p cars coal	2
708	 10/14/2012	 PM 10:46:36	Reince Priebus Wisconsin Republican Party Chairman Brad Courtney spoke at event encouraging us to send Obama back to Kenya hatred	-1
709	 10/14/2012	 PM 10:51:26	Blog Early voting favors Obama Come on Republicans vote early	2
710	 10/14/2012	 PM 10:52:09	Romney Ryan hit Obama on China	2
711	 10/14/2012	 PM 10:52:20	Women paid significantly less in Obama White House than their male counterparts via	-1
712	 10/14/2012	 AM 9:43:	Obama team promises more aggressive president in second debate Ya Just what we need More toward U S A	1
713	 10/13/2012		Obama Voters Once Again Voting On Skin Color Not Policies BlackConservativesForRomney BetheChangeYouWant See	-1
714	 10/13/2012	21:03:09	Barack Obama profile Proud yet humbled confident yet scared a dreamer mugged by reality IdealBoyfriend	-1
715	 10/13/2012	  PM 9:3:24	NYY fans are ARROGANT Who boos their own team These fans are SCUMBAGS Maybe there will be an earthquake Possibly Obama voters	0
716	  10/13/2012	  PM 9:5:02	Obama has now been in the longest presidential campaign ever and now the most expensive Interested to see what happens in	2
717	  10/13/2012 	 PM 9:9:15 	When we were at party city and I put on the Obama mask and Pepe was actually scared lmao hahaha	0
718	  10/13/2012	  PM 11:27:44	Obama a real nigga he gave his WIFE a SHOUTOUT on CNN while some of you guys wont even put your girlfriends in your bio	1
719	  10/13/2012	  PM 11:35:40	haha i never sed u were bro im sayin if romney is elected were in bigger trouble Obama has a plan and needs more time	1
720	  10/13/2012	  PM 11:35:58 	You want to extend the wars in the middle east Obama How about you get ready to sign your daughters up for service when they turn	-1
721	 10/13/2012 	 PM 11:36:37	GOOD I heard Obama flies in his barber every month a trim GREAT SPENDING	-1
722	 10/13/2012	  PM 11:38:24	Why dont you actually listen to what ObamaRomney have as plans for this country before you pick sides follow your friends	0
723	  10/13/2012 	 PM 11:38:33	Obama killed Osama Ended War In Iraq Passed Health Care Reform Student Loans Veteran Support ETC But He Aint Do Anything Oh Okay	1
724	 10/13/2012 	 PM 11:42:21  	Romney accuses Obama of being soft on China Yahoo News via Oh	2
725	  10/13/2012	  PM 11:43:42	Obama The private sector is doing fine OutOfTouch or Lying you pick tcot ff	-1
726	 10/13/2012	 PM 11:48:00	Romney Supporter Wears Racist AntiObama TShirt To Campaign Event via	2
727	 10/13/2012	 PM 11:51:23	Obama attacks Middle Class Despite Biden Remarks	-1
728	 10/13/2012	 PM 11:56:22	Nothing bad thats happened in the last years is Obamas fault Ok	0
729	 10/13/2012 	 PM 11:56:37  	phenomclassic Mark Nunnelly gave thousands of dollars to Democratic candidates including Harry Reid and Obamae	2
730	  10/13/2012	  PM 11:57:21	Obama has Morgan Freeman doing a voice over for his campaign ad He has my vote now obama	1
731	  10/13/2012  	PM 11:57:24  	Barack Obama got Morgan Freeman Your mMitt CantBeatThatove	0
732	 10/13/2012	 PM 11:57:55	Morgan Freeman doing an Obama ad Wonder if that will help him	2
733	 10/13/2012	 PM 11:58:34	Morgan Freeman narrating the Obama commercial haha	2
734	 10/13/2012	 PM 11:58:48	Clinton Obama looking to throw Hillary under the bus for Libya attack Bill will be pissed	-1
735	 10/13/2012	 PM 11:59:02	Morgan Freemen just narrated an Obama add Well played sir	0
736	 10/14/2012	 AM 0:1:37	CBS and MSNBC Journalists Bidens Libya Security Answer Could Mean Big Trouble for Obama via	-1
737	 10/14/2012	 AM 0:7:13	More Obama supporters threaten to kill Romney if he becomes president via DEMons	-1
738	  10/14/2012 	 AM 0:7:37 	On the economy Obama team a better bet than the GOP alternative	1
739	  10/14/2012 	 AM 0:7:48 	Not gonna have to pay MooChelle will be Kicking Obamas Ass to the concession mic Best part Watch Free on FoxnewsLmao	0
740	  10/14/2012 	 AM 0:8:09  	foxnewsradio I hear Obama is working on how he can attack Romney on his tax returns again	0
741	 10/14/2012	 AM 0:10:20	Obama Believes in America does Mitt Romney via	1
742	 10/14/2012	 AM 0:11:00	My mom is She will not vote for Obama Thankfully shes a hardcore Democrat so shes sitting this one out	-1
743	 10/14/2012	 AM 0:15:12	That is what you really call a War on Women Obama is insulting these women	-1
744	 10/14/2012	 AM 0:18:00	Obama grabs wide lead among those who have already voted ReutersIpsos poll	1
745	 10/14/2012	 AM 0:29:25	Obama will be president of America forever	1
746	 10/14/2012	 AM 0:30:11	If Romney supporters are now firing shots into Obama Campaign offices I am not going to go into Romney offices Not for some time to come	1
747	 10/14/2012	 AM 0:32:30	Agreed I think Obama will do better this time	1
748	  10/14/2012	  AM 0:36:09	My Obama Button Collectors Set arrived yesterday	0
749	 10/14/2012	 AM 0:42:22	Would that be the autobailout Bush organized before Obama decided to let them go bankrupt	-1
750	 10/14/2012	 AM 0:44:23	How many times has Obama referred to US jobs Its a myth We live in a global economy sensata	2
751	 10/14/2012	 AM 0:49:41	Question of the nightof pac and Biggie was still alive who do you think would of met Obama first Random	0
752	  10/14/2012 	 AM 0:50:02 	Obama get more bitches than Romney	0
753	 10/14/2012	 AM 0:53:32	Confirmed Obama Campaign Is Out of Ideas TRUTH TCOT TLOT	-1
754	  10/14/2012	  AM 1:1:59  	There is simply no excuse for what happened in Benghazi And it is really hurting Obama big time	-1
755	2012-10-14 00:00:00	AM 1:7:54  	you do know Obama is half white right Why does everyone think Obama is black He is Muslim as well But okay	1
756	 10/14/2012	 AM 1:11:02	Obama gangnam styleeee	0
757	 10/14/2012	 AM 1:16:20	President Obamas performance during the debate didnt bother me his performance as President however is another story all together	2
758	 10/14/2012	 AM 1:19:49	Well said Poor Obama imagine the mess hes going to inherit if he wins	0
759	 10/14/2012	 AM 1:20:38	So Jessicas dating Obama Lol	0
760	 10/14/2012	 AM 1:20:59	why wont Obama release his school transcripts and let us know who paid for his college	2
761	 10/14/2012	 AM 1:24:30	So complains that Unemployment is increasing under the Obama administration BUT hes sending jobs to China	2
762	 10/14/2012	 AM 1:25:58	Barack Obamas presidency has not helped cause of black people in US via	-1
763	  10/14/2012 	 AM 1:28:57  	Obama for president	1
764	 10/14/2012	 AM 1:34:11	yes bitch Im slim Obama James	0
765	 10/14/2012	 AM 1:37:24	Damn I heard if mitt Romney win Its not gonma be no more free porn Shit lets all vote for Obama TeamObama	1
766	  10/14/2012 	 AM 1:37:38  	Black people only like Obama because hes black too lol lezbehonest	2
767	  10/14/2012	  AM 1:37:52	Obama Voters Once Again Voting On Skin Color Not Policies BlackConservativesForRomney BetheChangeYouWant See	-1
768	 10/14/2012	 AM 1:44:44	Just looked outside and noticed someone stole our Romney sign Seriously you Obama people need to grow the hell up	0
769	 10/14/2012	 AM 1:54:09	Pure BS You wanted Biden to be more in control of his emotions Worked great for Obama didnt it IDIOT	2
770	 10/14/2012	 AM 2:2:10	WIRE Do black people support Obama because hes black	-1
771	 10/14/2012	 AM 2:12:12	Good night Patriots Im going to try and zzz Please rally behind RomneyRyan lets get that Nightmare Obama outta the house I need zzzs	-1
772	 10/14/2012	 AM 2:16:47	Mitt Romney just popped up in my Who to Follows Gtfooo lol Obamanation	1
773	  10/14/2012	  AM 2:19:22	Vote for Obama Obama Based God	1
774	  10/14/2012 	 AM 2:25:38  	Try the Romney Vs Obama Free Boxing Game See how many rounds they can last tonight	0
775	 10/14/2012	 AM 2:31:51	Reelect President Obama	1
776	  10/14/2012	  AM 2:40:20	Obama weighs in on AmericanIdol feud Shouldnt have read this after watching Benghazi hearings The man disgusts me	-1
777	 10/14/2012	 AM 3:0:42	Obama must have known what happened in Libya Your Pres Involved in a scandalFIRE HIM	-1
778	 10/14/2012	 AM 3:8:18	smarter than Obama I dont think Ryan was a law professor at the U of C was he	1
779	  10/14/2012 	 AM 3:13:35  	Anyone undecided on election and need a good reason to vote for Romney Getting rid of Obamas Czars	-1
780	 10/14/2012	 AM 3:14:17	AND St Louis paper PostDispatch endorses Obama for president A second term for a serious man	1
781	  10/14/2012 	 AM 3:16:0	unemployment still at my house Pelosi FeinsteObama California	-1
782	 10/14/2012	 AM 3:26:34	Confirmed Obama Campaign Is Out of Ideas via	-1
783	  10/14/2012  	AM 3:30:59  	Texas may be its own country if Obama wins Thats crazy yo	2
784	  10/14/2012	  AM 3:39:56	Jay McInerney on Obama We have to give him a second chance	1
785	 10/14/2012	 AM 4:15:01	Irreligious people on the rise Or just suspicious polling practices No Obama Vote for Mitt Romney	-1
786	 10/14/2012	 AM 4:31:44	Obamas name misspelled in sample ballots in New York county Tweet Washington	0
787	 10/14/2012	 AM 4:51:50	Jay Z and Beyonce had a million dollar dinner with Barack Obama wtf did they eat Fresh Dinosaur	0
788	  10/14/2012 	 AM 4:57:03  	Obama campaign says it surpasses million donors Yahoo News via	1
789	 10/14/2012	 AM 4:59:58	Rupert Murdoch comments on Obama reelection pretty rich This coming from someone who backed GW and all the shit he did Short memory	2
790	 10/14/2012	 AM 5:6:09	Bill Clinton is back in the campaign game on behalf of President Obama	0
791	 10/14/2012	 AM 5:26:32	Obama for America youtubeVOTE as if your life	1
792	 10/14/2012	 AM 5:28:02	What is there to hate Only people who buy into the Obama ad campaign could hate him He is such a decent honorable man	1
793	 10/14/2012	 AM 5:50:22	so why would you vote for Obama hes shipped jobs to China Finland and Brazil	-1
794	 10/14/2012	 AM 6:10:27	Bidens Frequent Falsifications on Medicare and Tax Reform No Obama Vote for Mitt Romney and Paul	-1
795	  10/14/2012	  AM 6:16:47 	Romney hits Obama on China trade LEBANON Ohio Still soaring on his debate performance of the previous week	2
796	 10/14/2012	 AM 6:22:56	CC Fuck You Obama	-1
797	 10/14/2012	 AM 6:29:33	U r a moron Capitalism is how u got your money U r faced hypocrite Obama just proved that he is a phony scum	-1
798	 10/14/2012	 AM 6:33:53	DNC Does Obama really thinks that Americans believe the skank from Hollywood	-1
799	 10/14/2012	 AM 6:35:21	Vote for Barack Obama on Twitter Presidential Election Now Hillsboro Maryland Ohio	1
800	 10/14/2012 	 AM 6:40:26  	Politicial parties united in silence after Obama office shot at Amid the fierce noise of a presidential campaig	0
801	 10/14/2012	 AM 6:45:25	Romney is a big idiot Obama deserves to win this hes amazing And i dont even live in America xD	1
