	date	time	tweet	label
1616	2012-10-16 00:00:00	09:52:51	Women voting for Romney LOL	1
1617	2012-10-16 00:00:00	09:52:56	RTMitt Romney to Get Over in Tax Breaks for Sending Sensata to China Rt BainPort Obama p	0
1618	2012-10-16 00:00:00	09:52:56	RTMitt Romney to Get Over in Tax Breaks for Sending Sensata to China Rt BainPort Obama p	-1
1619	2012-10-16 00:00:00	09:53:03	Yeah Romneys fine in Missouri Akin Not so much If he pulls out Cla es	0
1620	2012-10-16 00:00:00	09:53:17	Romney Has Large Lead In Rural Swing Counties	1
1621	2012-10-16 00:00:00	09:53:20	Why wont the taxes we pay frm every paycheck we get put our kids through college Obama Romney Any takers on this	0
1622	2012-10-16 00:00:00	09:53:32	So funny Hope someone makes a Romney video	0
1623	2012-10-16 00:00:00	09:53:47	Workers Under the Control of BainRomney Speak Out via	0
1624	2012-10-16 00:00:00	09:53:53	Romney closes to single digits in NEW JERSEY Blue states in play tcot p Mitt Obama	1
1625	2012-10-16 00:00:00	09:53:59	we could prove Mitt Romney is secretly the devil White evangelicals would still vote for him anybodybuttheblackdude	-1
1626	2012-10-16 00:00:00	09:54:03	Romneys policies SUCK Cant trust someone who lies all the time	-1
1627	2012-10-16 00:00:00	09:54:04	Will Obama and Michelle go out for yet another tax payer funded Million Dollar Date Night in NYC election	0
1628	2012-10-16 00:00:00	09:54:14	Romney needs to give a few detailed specifics on his plan not just say he has a plan to be bipartician	1
1629	2012-10-16 00:00:00	09:54:20	Pls tell Gov Romney to be confident in explaining later how he and other govs in other states balanced budget wo raising tax	0
1630	2012-10-16 00:00:00	09:54:25	Romneys Unraveling Claim That Six Studies Validate His Tax Plan via	1
1631	2012-10-16 00:00:00	09:54:28	WSJ Obama Romney Roll Out Big Guns in Deficit Fight	0
1632	2012-10-16 00:00:00	09:54:31	This can help us take the lead Push the plan Romneys energy plan is great but people dont read	1
1633	2012-10-16 00:00:00	09:54:33	More than economists Nobel laureates back Romneys economic strategy	1
1634	2012-10-16 00:00:00	09:54:41	Romneys Tax Plan Turns the Laws of Mathematics on the Head	0
1635	2012-10-16 00:00:00	09:54:54	funny mitt wasnt ANYONES primary choice how did he WIN then and what of the dems that are voting GJ	-1
1636	2012-10-16 00:00:00	09:55:06	Matt Taibbi The RomneyRyan tax plan should be laughed at	-1
1637	2012-10-16 00:00:00	09:55:08	Hey Guys The reason why I am voting for Gov Mitt is because he is a Problem Solver Now I want you to read	1
1638	2012-10-16 00:00:00	09:55:13	Women for RRRT Poll Women Boost Romney in Swing States via	1
1639	2012-10-16 00:00:00	09:55:17	Ryan foiled by camera microphone For me this shows the real Romney to be a pretenderliar	-1
1640	2012-10-16 00:00:00	09:55:18	right now small businesses are hurting because of regulation and taxes Romney will cut those regulationstaxes	-1
1641	2012-10-16 00:00:00	09:55:25	women turned to Romney in massive numbers He may now lead among women	0
1642	2012-10-16 00:00:00	09:55:25	Arithmetic over Illusion MT President Clinton Explains Mitt Romneys Trillion Tax Cut	-1
1643	2012-10-16 00:00:00	09:55:29	Yes We Can Blacks dont suport Romney bcause of his policies Say wht u want not abt ego U cant fool usObama	1
1644	2012-10-16 00:00:00	09:55:34	Each new day lies before us like a sheet of untrodden snow Take care how U thread upon it for ever mark will show Mitt we watch Obama	-1
1645	2012-10-16 00:00:00	09:55:38	Its about time The Romney campaign has finally released the details of the tax plan What does everyone think	0
1646	2012-10-16 00:00:00	09:55:38	President Clinton explains Romneys false claims on taxes from the f st debate vs TheRealRomneys tax plan	-1
1647	2012-10-16 00:00:00	09:55:40	President Obama should show up to the debates tonight and set a lie detector on the table That should freak Romney out Mitt is a liar	2
1648	2012-10-16 00:00:00	09:55:47	The Romney campaign used a Bain style hostile take over of a Ohio soup kitchen to gain Paul Ryan an unsanctioned photo op	0
1649	2012-10-16 00:00:00	09:55:50	President Clinton explains Romneys false claims on taxes from the f st debate vs TheRealRomneys tax plan	-1
1650	2012-10-16 00:00:00	09:55:52	RT Tonight Liberal Mitt Romney will once again throw Conservative Mitt Romney under the bus p tcot gop Romney Obama	2
1651	2012-10-16 00:00:00	09:55:52	Washington Post fact checkers not sold on Romneys million jobstobecreated number Bet this comes up tonight	0
1652	2012-10-16 00:00:00	09:56:00	When Romney tells you that he doesnt control the Super PAC slush fund he is lying Most of these PPL are MormonS	-1
1653	2012-10-16 00:00:00	09:56:04	Dont hate me cause Im voting for Romney hate yourself for entrusting your vote in Obama dumb ass	2
1654	2012-10-16 00:00:00	09:56:13	I dont understand how women can vote for Romney	-1
1655	2012-10-16 00:00:00	09:56:15	How a lying Romney can convince of Americans when he has given no plans only flipflops is scary Duped Voters GOP	-1
1656	2012-10-16 00:00:00	09:56:23	A great way to burn through that would be for Romney camp to a min special nationwide like Obama did in late Oct	2
1657	2012-10-16 00:00:00	09:56:28	Isnt Romney supposed to be a numbers guyanalytical ace Then why did he propose a plan wo doing the math	-1
1658	2012-10-16 00:00:00	09:56:33	Romneys idea of being Tough On China is to invest in Chinese Companies and move millions he makes to Luxembourg RomneyWrong America	0
1659	2012-10-16 00:00:00	09:56:42	Curious if Romneys tax plan could work We crunched the numbers find out the answer romney obama	0
1660	2012-10-16 00:00:00	09:56:46	Will Romney score another KO tonight Weigh in	1
1661	2012-10-16 00:00:00	09:56:51	schedule to call the debate for Mitt Romney to create TV rating	0
1662	2012-10-16 00:00:00	09:56:55	Four ways Mitt Romney will set womens health back	1
1663	2012-10-16 00:00:00	09:56:55	The bigger the audience eg Network tv the more Romney lies then retracts but Network tv barely covers retractions	-1
1664	2012-10-16 00:00:00	09:57:01	good on you for voting for Romney haha	1
1665	2012-10-16 00:00:00	09:57:03	haha exactly And Romney was like bald eagle merica	-1
1666	2012-10-16 00:00:00	09:57:08	Mitt Romney finally releases details of his tax plan	0
1667	2012-10-16 00:00:00	09:57:12	Rubio says hes comfortable with Romney ending Obamas deferred action will end because Romney will replace it with other reforms	1
1668	2012-10-16 00:00:00	09:57:18	Romney could propose a notimpossible tax plan but thats not a defense of his actual tax plan ht	0
1669	2012-10-16 00:00:00	09:57:19	Well that is disappointing Id rather he endorse no one than endorse Romney or Obama	2
1670	2012-10-16 00:00:00	09:57:23	Will Hillary Debate Romney in her adopted son Place What A Piece Disgusting Of Work p tcot masen mapoli bospoli	2
1671	2012-10-16 00:00:00	09:57:54	Its a question of who is more likely to start a war Both are bellicose on an but Romney is much more bellicose	-1
1672	2012-10-16 00:00:00	09:58:06	Romneys plan is an even more absurd exercise in flimflam than we thought The Morning Plum	-1
1673	2012-10-16 00:00:00	09:58:06	Will be livetweeting the proceedings in the second round of the debate between Mitt Romney and Barack Obama tomorrow PMTDebate	0
1674	2012-10-16 00:00:00	09:58:23	Romney isnt clueless Hes evil	-1
1675	2012-10-16 00:00:00	09:58:31	I see that Romney is up points with white Catholics in Pennsylvania in this poll Bad news for Barry	1
1676	2012-10-16 00:00:00	09:58:35	FUN FACT Mitt Romney would become the f st man to be elected President after telling half the country to fuck themselvesAndy Borowitz	-1
1677	2012-10-16 00:00:00	09:58:44	RomneyRyan Medicare Privatized System Would Raise Premiums For Recipients Study via	1
1678	2012-10-16 00:00:00	09:59:09	Yall Romney supporters need to learn that he dont give a fuck about yallespecially NIGGAS smh	1
1679	2012-10-16 00:00:00	09:59:13	Ryan Romney and I support Social Security privatization THAT WOULD BE DISASTEROUS FOR AMERICANS gtgtgtgtgt PLEASE RT	-1
1680	2012-10-16 00:00:00	09:59:20	Say a Prayer For Peace Hey rednecks You want Mitt Romney so or more wars from him will give us lots of warriors dead and wounded	0
1681	2012-10-16 00:00:00	09:59:38	Mitt Romney and Barack Obama are neck and neck in the race for the White House so when the latter appe lukewilliamss	2
1682	2012-10-16 00:00:00	09:59:53	Romneys central jobs argument exposed as fraudulent	-1
1683	2012-10-16 00:00:00	10:00:01	Worth Repeating gtgtIs Mitt Romney Mentally Ill via ConnectTheLeft Obama p	0
1684	2012-10-16 00:00:00	10:00:02	Is Mitt any less of a loser then he was years ago What has he done to change from that	-1
1685	2012-10-16 00:00:00	10:00:05	Why is Romney hiding the details of his trillion tax cut via	-1
1686	2012-10-16 00:00:00	10:00:07	Despite sanctions being genocide tonights Foreign Policy debate will show Obama and Romney both claiming they would use tougher sanctions	-1
1687	2012-10-16 00:00:00	10:00:12	Good news Jeremy We need a few of us to show the real poll results of this election to counter this Beltway Romney pimping	-1
1688	2012-10-16 00:00:00	10:00:14	Romney reveals plan to outsource Congress to China via Hilarious Lets do it	1
1689	2012-10-16 00:00:00	10:00:14	This is it Romney campaign citing partisan sources as tax plan proof via	0
1690	2012-10-16 00:00:00	10:00:15	WOW High praise indeed Mitt Romney banner hung on Willis Tower Chicago SunTimes	1
1691	2012-10-16 00:00:00	10:00:16	Will SW PA tip PA to Romney Miners come out against ObamaVote Mitt Romney	1
1692	2012-10-16 00:00:00	10:00:18	Basis for Romneys tax plan questioned gop games	0
1693	2012-10-16 00:00:00	10:00:19	Alec Baldwin Romney Politicizing Benghazi Ambassadors Death	-1
1694	2012-10-16 00:00:00	10:00:22	my prays are definitely with Mitt Romney the truth will prevail	1
1695	2012-10-16 00:00:00	10:00:23	Positive thoughts all day for Mitt RomneyRyan	1
1696	2012-10-16 00:00:00	10:00:34	Romney I Refuse to Borrow from China to Pay for Anything except More Military Spending Tax Cuts for Rich RomneyWrong America p	0
1697	2012-10-16 00:00:00	10:00:35	Sadly no You would think Romneys ent e economic policy being a sham would be a story	0
1698	2012-10-16 00:00:00	10:00:57	High praise indeed onworker hangs Mitt Romney banner on Willis Tower in Chicago	-1
1699	2012-10-16 00:00:00	10:01:03	A humble call to action to all prayer warriors today for the future of the USA and for Mitt Romney to outdo himself in the debate tonight	1
1700	2012-10-16 00:00:00	10:01:07	You care about the deficit Then you are voting for Romney right	1
1701	2012-10-16 00:00:00	10:01:07	Dov let me be clear One can be vs poverty who besides Romney isnt AND think it shouldnt be used against kids in pub ed	1
1702	2012-10-16 00:00:00	10:01:13	Romney worker says parents of illegitimate children should be executed	0
1703	2012-10-16 00:00:00	10:01:14	Say what Reagans budget d ector David Stockman says the RomneyRyan budget is malarky	-1
1704	2012-10-16 00:00:00	10:01:23	Why is Romney hiding the details of his trillion tax cut p topprog	-1
1705	2012-10-16 00:00:00	10:01:36	When Romney fists his wife he calls it givin her the Mitt zing	-1
1706	2012-10-16 00:00:00	10:01:37	Will the real Jake Gyllenhaal please stand up Jakes Twitter hoax cast him as a Romney fan	0
1707	2012-10-16 00:00:00	10:01:47	I predict Mitt Romney will win the election Make your own prediction	1
1708	2012-10-16 00:00:00	10:01:52	What has Romney done differently in his life To make him not the loser he was years ago	-1
1709	2012-10-16 00:00:00	10:02:00	BelovedRomney will build OneWorldOrder rebuild Babelbut we hav a City that will never b destroyed JesusTweeters tworship	2
1710	2012-10-16 00:00:00	10:02:09	haha Obama Voice Now let me say this	0
1711	2012-10-16 00:00:00	10:02:19	Detailed explanation of the RomneyRyan tax plan	0
1712	2012-10-16 00:00:00	10:02:43	All needs to do tonight is throw Obamas broken promises back onto his GULF COURSE	2
1713	2012-10-16 00:00:00	10:02:43	Romney Wins F st Round of Three Debate Heavyweight Championship Battle	1
1714	2012-10-16 00:00:00	10:02:57	its autumnso go outside and watch the beautiful changing of mitt romneys opinions	-1
1715	2012-10-16 00:00:00	10:02:59	Why people who care about Vietnam vets should never ever vote for Mitt Romney	-1
1716	2012-10-16 00:00:00	10:03:02	Ask Romney About Sensata Tecknologiesgt	2
1717	2012-10-16 00:00:00	10:03:07	Romney Plan Doesnt Raise Middle Class Taxes RomneyRyan tcot	0
1718	2012-10-16 00:00:00	10:03:08	RyanRomney supporters have arrived hofdebate	1
1719	2012-10-16 00:00:00	10:03:10	Yes amen A humble call to action to all prayer warriors today for Mitt to outdo himself in the debate tonight	1
1720	2012-10-16 00:00:00	10:03:18	The New York Times Mr Romney needs a working calculator	0
1721	2012-10-16 00:00:00	10:03:32	you really need to be asking that Cooper the math does not add up romney is a lying snake in the grass wake up	-1
1722	2012-10-16 00:00:00	10:03:34	Romney worker says parents of illegitimate children should be executed	-1
1723	2012-10-16 00:00:00	10:03:38	Ask Romney why he and Bain are closing Sensata and sending those jobs to China right now	-1
1724	2012-10-16 00:00:00	10:03:49	For f st time Romney has higher net favorables than Obama MemesYouDontHearMuchAboutAnymore	2
1725	2012-10-16 00:00:00	10:04:05	Ignorance is blissspoke to woman who said romneye doesnt really mean what he says so Ill vote himWTF	1
1726	2012-10-16 00:00:00	10:04:06	I have a yr old son I solemnly do thisas I also pray Mitt getting the USA strong will pacify the global evil uprising	1
1727	2012-10-16 00:00:00	10:04:08	Here are the rules for Tonights Debate pages of pure bullshit	0
1728	2012-10-16 00:00:00	10:04:26	Nite Debate is vry important Mr president remind American ppl his plans next yrs n Romney has no record of creating job	-1
1729	2012-10-16 00:00:00	10:04:30	Romney will create M jobs if elected the same amount projected to be created if he werent MAGICCC FightForJobs	0
1730	2012-10-16 00:00:00	10:04:37	thats not hypothetical romney said hes all for it if the rest of the world is on board UN will force it	0
1731	2012-10-16 00:00:00	10:04:37	The only difference between Romney and Obama is Romney cant chill and drink s with the Wu Tang Clan	0
1732	2012-10-16 00:00:00	10:04:47	RomneyIs Attacked by His Fathers Longtime Aide NYTimes	0
1733	2012-10-16 00:00:00	10:05:09	When it comes to his trillion tax plan dont let Mitt Romney give you the runaround	-1
1734	2012-10-16 00:00:00	10:05:16	Gallup poll shows Romney pulling ahead in swing states RomneyRyan	1
1735	2012-10-16 00:00:00	10:05:16	Somebody at the town hall debate tonight must call out Mitts tax plan bullshit via GOPLies MittLies	-1
1736	2012-10-16 00:00:00	10:05:18	Love this How the RomneyRyan tax plan is able to cut taxes by trillion without raising taxes on the middle class	1
1737	2012-10-16 00:00:00	10:05:20	Your PreDebate Guide for Small Business Despite the seemingly unanimous opinion that Romney won the last debat	0
1738	2012-10-16 00:00:00	10:05:21	Obama needs to make Romneys bogus jobs plan and fuzzy arithmetic a centerpiece of tonights debate amen	2
1739	2012-10-16 00:00:00	10:05:23	Romney now gaining ground in north east democratic states	1
1740	2012-10-16 00:00:00	10:05:28	Romney will make great president Former President George W Bush reaff med his support of Mitt Romney	1
1741	2012-10-16 00:00:00	10:05:28	how will Romney realistically bring jobs Like how is his plan going to be effective Matter fact fuck this imma come thru later lol	-1
1742	2012-10-16 00:00:00	10:05:31	I was listening on the radio so maybe Im wrong but did a Romney surrogate say that Romney is and has always been a moderate	0
1743	2012-10-16 00:00:00	10:05:36	Romney Obama should discuss the threats to cybersecurity Conservative News	-1
1744	2012-10-16 00:00:00	10:05:41	Wonder how president Clinton will support Obama now	2
1745	2012-10-16 00:00:00	10:05:50	During the primary fight Mr Romney said he would veto the existing version of the Dream Act latino Lets not forget	0
1746	2012-10-16 00:00:00	10:05:50	Would You Be Richer If Obama Or Romney Won Politify Shows You via techcrunch	2
1747	2012-10-16 00:00:00	10:05:52	BREAKING Details on Romneys tax plan finally revealed	0
1748	2012-10-16 00:00:00	10:05:57	Daily Kos Stephen Colbert destroys Romneys tax plan with one simple question via	-1
1749	2012-10-16 00:00:00	10:05:57	After he lied all this time Romney has an opening there too	0
1750	2012-10-16 00:00:00	10:06:27	Not in this formatBest is Mitt staying up all roundsSimple pts win a math prob even pres cn understand	1
1751	2012-10-16 00:00:00	10:06:34	GW Bush Romney will make great president	1
1752	2012-10-16 00:00:00	10:06:42	George Bush said Mitt Romney will be a great president are people really respecting his opinion	2
1753	2012-10-16 00:00:00	10:06:42	Maybe so doesnt mean to say things will get better and thats what they need to do and if Mitt doesnt know how	1
1754	2012-10-16 00:00:00	10:06:51	most of world rooting for potus not just Ryans ish Romney election has grave implications USother relations	-1
1755	2012-10-16 00:00:00	10:06:59	DNC Pokes Fun at Romneys Impossible Tax Plan with Perfect Parody Website	-1
1756	2012-10-16 00:00:00	10:07:06	I cant imagine how any woman could possibly vote for Romney Unless she were a celibate billiona e	-1
1757	2012-10-16 00:00:00	10:07:07	If Romney wins which means no more food stamps which mean the ghetto is going to have the own Hunger Games	-1
1758	2012-10-16 00:00:00	10:07:07	I will NEVER vote for Romney	-1
1759	2012-10-16 00:00:00	10:07:18	countdown to Mitt awkwardly saying gangnam style to a group of Asian people	0
1760	2012-10-16 00:00:00	10:07:24	Romney Sends Stacy Dash a THANK YOU Note Addressed to Ms HoustonThis Fool Think She Whitney Romney	-1
1761	2012-10-16 00:00:00	10:07:26	Exactly Hillary takes faux responsibility and Obama gives her faux support Media swoons and Romney is evil for being political	2
1762	2012-10-16 00:00:00	10:07:28	Mitt Romneys jobs plan math is as bogus as his tax plan math via JobCreator InChina	-1
1763	2012-10-16 00:00:00	10:07:32	If you add figuratively to every Romney promise	0
1764	2012-10-16 00:00:00	10:08:01	Every time romney says something stupid take a swig Within minutes of debate youll be passed out on the floor	1
1765	2012-10-16 00:00:00	10:08:10	Worth a try To learn how Romney will cut taxes but not increase the deficit click the get the details button	1
1766	2012-10-16 00:00:00	10:08:15	The Romney campaign finally released the tax plan	0
1767	2012-10-16 00:00:00	10:08:17	Hilary Clinton takes fall for Benghazi deathsSen McCain saysTHE PRES IS RESPONSIBLE Romney	1
1768	2012-10-16 00:00:00	10:08:39	clearly romney is the ONLY choice he should win by a landslide like you all say so dont worry about us	0
1769	2012-10-16 00:00:00	10:08:40	Letterman joked that Romney is traveling by bus but its the f st time hes ever been on a bus Ha Ha	-1
1770	2012-10-16 00:00:00	10:08:53	Why Romney the Closer Is a Consumer Nightmare via HuffPost	-1
1771	2012-10-16 00:00:00	10:09:02	Rubio Medicare will not be decisive and RyanRomney plan may even be a net positive viewgab	-1
1772	2012-10-16 00:00:00	10:09:02	Worry of the Day Will Romneys lapel flag be bigger than Obamas at the debate	2
1773	2012-10-16 00:00:00	10:09:03	Why cant it be RyanRomney for president	0
1774	2012-10-16 00:00:00	10:09:21	Yall better VOTE gt President Clinton Explains Mitt Romneys Trillion Tax Cut	-1
1775	2012-10-16 00:00:00	10:09:31	Why is this nigga Romney favored by female voters	0
1776	2012-10-16 00:00:00	10:09:33	I want my bill of rights to NOT be messed with unfortunately thats done wryans vote and romney approves	1
1777	2012-10-16 00:00:00	10:09:38	RomneyRyan medicare plan will not be decisive in election Rubio sez viewgab	-1
1778	2012-10-16 00:00:00	10:09:45	ugh I dont want to listen to Romney or miniMitt at all but I know I wont be able to look away	-1
1779	2012-10-16 00:00:00	10:09:46	I hope Romneys not a spoiler that cost Gary Johnson the election A vote Romney is a vote Obama Hows that sound	2
1780	2012-10-16 00:00:00	10:09:52	the problem with that don is only true blue shills in the media thought joe won everyone knew romney won but u i guess	1
1781	2012-10-16 00:00:00	10:09:53	Drudge promotes consp acy site warning that black people will riot if Romney wins racism	0
1782	2012-10-16 00:00:00	10:09:53	Drudge promotes consp acy site warning that black people will riot if Romney wins racism	-1
1783	2012-10-16 00:00:00	10:09:54	Criminal behavior The Dumbocrats know the military favors Romney so theyre trying to stifle that vote	1
1784	2012-10-16 00:00:00	10:10:01	Ignorance is bliss for you	-1
1785	2012-10-16 00:00:00	10:10:02	Romney is winning the race retard RomneyRyan	1
1786	2012-10-16 00:00:00	10:10:03	just the idea of Romney winning this election gives me the heebies Keep the good info coming youre great	-1
1787	2012-10-16 00:00:00	10:10:03	NEW MUST SEE President Clinton Explains Mitt Romneys Trillion Tax Cut RomneyWrong America	0
1788	2012-10-16 00:00:00	10:10:19	Rubio predicts Romney will win FL viewgab	1
1789	2012-10-16 00:00:00	10:10:28	how many billions of those pennies have gone to bankrupt companies Id rather invest with Mitt	1
1790	2012-10-16 00:00:00	10:10:32	Halperin is not aloneDavid Gregory Dana Milbank Chris Cillizza also aiding Romney reinvention	1
1791	2012-10-16 00:00:00	10:10:33	You know Ive been thinking Why is anybody voting for Romney Like he has yet to say his plan that will HELP the economy confused	-1
1792	2012-10-16 00:00:00	10:10:35	can never get D tier than D ty Romneyso he just need to get his msgs across diligently n f mly	2
1793	2012-10-16 00:00:00	10:10:44	Workers at Sensata forced to train the Chinese replacements in US soil and then f ed close to ret ement Shame on GOP Romney treason	-1
1794	2012-10-16 00:00:00	10:10:52	USAtoday front page women push Romney into lead on the day obama pushed Hillary under the bus I hope Barrys whole day is like this	2
1795	2012-10-16 00:00:00	10:10:56	hey Eric U scumbag too bad Im sure your liberal idiots will keep trying to smear Gov Romney but it wont work	-1
1796	2012-10-16 00:00:00	10:10:57	The wealthy do what they want Laws are for common ppl Mitt paid for sons surrogate abortion contract tcot prolife	-1
1797	2012-10-16 00:00:00	10:11:00	WaPo Pinocchios for Romneys jobs plan This guys nose is so long I dont know he can still get through the door	-1
1798	2012-10-16 00:00:00	10:11:05	This site on Romneys tax plan is EXTREMELY important	1
1799	2012-10-16 00:00:00	10:11:05	gtgt RED ALERT Romney will change his stance on Dream Act and immigration tonight Thats why Rubio is making news	-1
1800	 10/16/2012	 PM 9:31:01	I like what Romneys been saying but he shouldnt have said that about China not the best move politically	-1
1801	 10/16/2012	 PM 9:31:04	Romney I know what it takes To do what exactly Can you answer me that Debate	0
1802	 10/16/2012	 PM 9:31:07	NOT Romney has his own state Next will be his country	1
1803	 10/16/2012	 PM 9:31:12	If I had a dime for every time Romney says Great question Thats an important questionwed be out of the then	-1
1804	 10/16/2012	 PM 9:31:13	Romney Is Focused On Attacking Obama Not The Actual Issues	2
1805	 10/16/2012	 PM 9:31:14	Time for Obama to pounce on Romney sending jobs to CHINA	2
1806	 10/16/2012	 PM 9:31:22	Every explanation Romney gives begins ends with You see more jobs helps people make more money I feel like a chart would helpdebate	0
1807	 10/16/2012	 PM 9:31:25	How could we missed that up The answer to gun violence is no single moms Thanks Romney Douche debate	-1
1808	 10/16/2012	 PM 9:31:30	Speak out against Romney and youre considered cool Speak out against Obama and youre either ignorant or racistHOW DOES THAT WORK	2
1809	 10/16/2012	 PM 9:31:34	Romney Obama should work together because they both hit get points	2
1810	 10/16/2012	 PM 9:31:38	Romney did not give a clear answer as to how he would keep jobs here	-1
1811	 10/16/2012	 PM 9:31:41	Could we just fast forward to Nov I want to vote for RomneyRyan already Im so over listening to Obamas BS debate Hofstra	2
1812	 10/16/2012	 PM 9:31:43	Romney says Canada tax rate for biz is USA is debate bcpoli cdnpoli abpoli ontpoli	0
1813	 10/16/2012	 PM 9:31:44	Romney is a lying liar	-1
1814	 10/16/2012	 PM 9:31:51	This isnt so bad for Romney He can easily win this without single moms immigrants the middle class or all women debate	1
1815	 10/16/2012	 PM 9:31:54	Candy checks Romney on how Obama DID call the Libya attackers terrorists Obama applauded Romney shown to be a liar TKO	2
1816	 10/16/2012	 PM 9:31:58	My gf and I are on the same political page Too bad Romney keeps her in a binder	0
1817	 10/16/2012	 PM 9:31:59	Romney what is Romney Ive been doin all my life I Owned businesses I saw Jesus President Obama never saw jesus Bitch say	2
1818	 10/16/2012	 PM 9:32:03	I dont think Romney knows what hes talking about Obama is definitely winning CSPAN	2
1819	 10/16/2012	 PM 9:32:05	Romney look hella stale in the face He already know its not looking good for him	-1
1820	 10/16/2012	 PM 9:32:06	wants to close loop holes not expand them like RomneyDebates	2
1821	 10/16/2012	 PM 9:32:07	Romney CHINA Its all the fault Ill getemObama Hey you were the one that outsourced everything	2
1822	 10/16/2012	 PM 9:32:11	Na seriously what if Romney win and things gets better they will bro Believe me boss Cant get no worse	1
1823	 10/16/2012	 PM 9:32:13	Romneys st claim that half of college grads arent getting jobs false but with qualification of collegelevel jobs has some evidence	2
1824	 10/16/2012	 PM 9:32:21	Romneys attitude towards the global community even our allies has not made America more attractive to foreign businesses nbcpolitics	-1
1825	 10/16/2012	 PM 9:32:27	The more I hear Mitt Romney talk the more liberal and bindery I become debate	0
1826	 10/16/2012	 PM 9:32:29	Romney is the Governor of one of the most successful states in the USFuckWithThat	1
1827	 10/16/2012	 PM 9:32:31	Romney I will label China a currency manipulator from Day one HofstraDebate	0
1828	 10/16/2012	 PM 9:32:32	Is it possible to say China as currency manipulator as suggested by Romney	1
1829	 10/16/2012	 PM 9:32:34	ObamaRomney Mac or PC	2
1830	 10/16/2012	 PM 9:32:36	Because we all know how many jobs Obama and Crowley will create America NONE	2
1831	 10/16/2012	 PM 9:32:37	Well always have differences in opinions but lets face itRomney is the betterlooking candidate Romney	1
1832	 10/16/2012	 PM 9:32:41	Romney China youre a currency manipulator China Governor now what	0
1833	 10/16/2012	 PM 9:32:56	debates interesting moderator commanding Obama and Romney Cool debates	2
1834	 10/16/2012	 PM 9:33:05	Romney is really going in on China debate	0
1835	 10/16/2012	 PM 9:33:06	Romney is da man Romney	1
1836	 10/16/2012	 PM 9:33:07	Romney just lost the Asian vote if he had it	-1
1837	 10/16/2012	 PM 9:33:13	Romney sent China most of those jobs	0
1838	 10/16/2012	 PM 9:33:15	The gut punch failed Romneys remarks were inacrrucate	-1
1839	 10/16/2012	 PM 9:33:19	Based on what Romney is saying obama isnt the problem its China	2
1840	 10/16/2012	 PM 9:33:29	Why is Romney so insistent on starting a was with China debate	-1
1841	 10/16/2012	 PM 9:33:30	People who side with Romney have college paid for by the parents People who side with Obama have college paid for by the government	2
1842	 10/16/2012	 PM 9:33:40	Romney states the truth Bring China to task Theyre a currency manipulator They copy our products and goods	1
1843	 10/16/2012	 PM 9:33:46	Obama states facts Romney NOT	2
1844	 10/16/2012	 PM 9:33:47	I learned something new thanks to Romney gun violence is d ectly correlated w single family home so get married I cant stop giggling	-1
1845	 10/16/2012	 PM 9:33:52	Romney is to busy trying to attack Obama instead of proving his point to America thats not how you get votes dumb ass	2
1846	 10/16/2012	 PM 9:33:59	Romney keeps going on on about the same thing All this shit isnt Obamas fault dont blame him for everything	2
1847	 10/16/2012	 PM 9:34:03	this debate is so real and Romney has really pd me off	-1
1848	 10/16/2012	 PM 9:34:09	cnndebate Obama just trumped Romney on jobs question	2
1849	 10/16/2012	 PM 9:34:23	Is Mitt Romney drunk	-1
1850	 10/16/2012	 PM 9:34:26	But people giving Obama credit and running game as well People dislike Romney so much it doesnt even matter what his plan is	2
1851	 10/16/2012	 PM 9:34:32	Romney sounds like he abt to cry	0
1852	 10/16/2012	 PM 9:34:33	Oooooooh shit Youre done Romney	-1
1853	 10/16/2012	 PM 9:34:37	Everyone is going to find out when Romney is prez and us middle class are gonna be starving and Im gunna say toldyaso lol	-1
1854	 10/16/2012	 PM 9:34:39	Mitt Romneys only plan to make his plans work is to talk about his plans	-1
1855	 10/16/2012	 PM 9:34:45	Romney is making a fool of himself right now P	-1
1856	 10/16/2012	 PM 9:34:53	RT Just because Obama is black why does the whole black race feel they must defend him Its not like all white people want Romney	2
1857	 10/16/2012	 PM 9:34:55	POTUS is on his game Mr Romney may have met expectations but not up to POTUS	0
1858	 10/16/2012	 PM 9:34:56	The government does not create jobs mitt Romney what	-1
1859	 10/16/2012	 PM 9:34:57	Romney looks like he is falling apart Go for the knock out Pres Obama PresidentialDebate	2
1860	 10/16/2012	 PM 9:34:58	Government doesnt create jobs Romney Debate finallysaidit	0
1861	 10/16/2012	 PM 9:35:05	China not playing fa Welcome to capitalism Romney hofdebate	0
1862	 10/16/2012	 PM 9:35:09	Govt does not create jobsbut you are stating you will create million arent you government Romney justsaying Presidentialdebate	-1
1863	 10/16/2012	 PM 9:35:11	Ladies Pay attention Tn Romney just condemned single motherswith an ind ect allusion to the racist age old welfare mom stereotype	-1
1864	 10/16/2012	 PM 9:35:12	Romney is wierd he must want ppl dropping out of school left and right	-1
1865	 10/16/2012	 PM 9:35:17	I care about percent of the American people Mitt Romney	0
1866	 10/16/2012	 PM 9:35:19	if Romney wins im out CanadaHereiCome	-1
1867	 10/16/2012	 PM 9:35:21	Theres a counterfeit Apple store in China Oh Romney whereve you been Hopefully your foreign policy wont be as outdated as your news	-1
1868	 10/16/2012	 PM 9:35:26	Romney says he cares about kids o	0
